Date,RegionName,MedianListingPricePerSqft_AllHomes,MedianRentalPricePerSqft_AllHomes,PctOfHomesDecreasingInValues_AllHomes,PctOfHomesIncreasingInValues_AllHomes
2010-03-31,Alabama,96.1223145346859,0.6801088934075339,60.13,31.02
2010-04-30,Alabama,95.296423321901,0.655443015796,60.57,30.56
2010-05-31,Alabama,95.1118044721789,0.6664434025452111,60.67,30.31
2010-06-30,Alabama,94.6651868834117,0.6512151906138349,62.16,29.03
2010-07-31,Alabama,93.79329321773831,0.6448712596687199,63.6,28.09
2010-08-31,Alabama,92.3036093418259,0.6499133448873481,64.03,27.98
2010-09-30,Alabama,92.51543209876542,0.6370967741935479,65.36,26.95
2010-10-31,Alabama,91.90680564071121,0.644468313641246,67.3,25.37
2010-11-30,Alabama,91.187270501836,0.6440281030444971,68.46,24.41
2010-12-31,Alabama,90.0061399918133,0.644678699436764,69.36,23.79
2011-01-31,Alabama,89.15536458282992,0.6389776357827479,69.55,23.67
2011-02-28,Alabama,88.75177978168009,0.6400966183574879,70.06,23.37
2011-03-31,Alabama,89.07154771599079,0.639204545454545,69.8,23.81
2011-04-30,Alabama,89.1421356421356,0.645994832041344,70.12,23.44
2011-05-31,Alabama,88.9737748500223,0.656613034661815,70.49,23.12
2011-06-30,Alabama,88.97260273972601,0.6638714185884,69.37,23.65
2011-07-31,Alabama,88.79255656587021,0.649819494584838,68.94,23.92
2011-08-31,Alabama,88.52833881071649,0.6454733342234179,65.51,26.87
2011-09-30,Alabama,88.1226053639847,0.6436448335110799,64.12,28.14
2011-10-31,Alabama,87.01492537313429,0.6539579606440071,62.52,29.59
2011-11-30,Alabama,85.707479752263,0.652938221998995,61.49,30.48
2011-12-31,Alabama,85.682293629853,0.651105651105651,60.67,31.13
2012-01-31,Alabama,84.86694725758029,0.6514015001973941,58.13,33.4
2012-02-29,Alabama,85.1614036220943,0.6602112676056341,56.12,35.13
2012-03-31,Alabama,85.5654761904762,0.6642371769340351,53.34,37.85
2012-04-30,Alabama,83.9123794652641,0.6297388374052231,51.09,39.65
2012-05-31,Alabama,82.7814569536424,0.631129389433724,48.82,41.47
2012-06-30,Alabama,84.1326530612245,0.633333333333333,47.76,42.69
2012-07-31,Alabama,85.14610389610391,0.6354436689930211,46.83,43.51
2012-08-31,Alabama,84.6913980173742,0.6332678373518571,46.58,43.65
2012-09-30,Alabama,84.0694006309148,0.626978026380362,45.79,44.34
2012-10-31,Alabama,84.934842109662,0.627537836840162,45.17,45.06
2012-11-30,Alabama,87.5,0.638949539058709,42.09,48.15
2012-12-31,Alabama,87.210401891253,0.627615062761506,41.35,49.13
2013-01-31,Alabama,86.75199274720941,0.631313131313131,41.08,49.54
2013-02-28,Alabama,87.0930232558139,0.636413945766464,40.98,49.66
2013-03-31,Alabama,88.091922005571,0.641143911439114,40.98,49.65
2013-04-30,Alabama,88.88888888888891,0.6458022851465469,40.43,50.18
2013-05-31,Alabama,89.19412264049869,0.640087783467447,40.52,50.14
2013-06-30,Alabama,88.8496870206856,0.636574074074074,39.61,51.23
2013-07-31,Alabama,89.0946502057613,0.6411483488436021,38.03,52.94
2013-08-31,Alabama,88.82336258482191,0.64508064516129,36.95,54.14
2013-09-30,Alabama,88.42307692307692,0.6462847116264879,35.55,55.87
2013-10-31,Alabama,88.3494339680922,0.643820001554391,34.22,57.58
2013-11-30,Alabama,87.3925501432665,0.6330749354005171,34.76,57.44
2013-12-31,Alabama,87.29838709677419,0.637429077584885,35.14,57.39
2014-01-31,Alabama,87.3272428587608,0.632911392405063,35.28,57.44
2014-02-28,Alabama,88.2695109924205,0.625,34.81,58.08
2014-03-31,Alabama,89.03743315508021,0.626920231464465,34.05,58.57
2014-04-30,Alabama,89.77876106194691,0.62798140437892,37.11,55.64
2014-05-31,Alabama,90.07575757575759,0.637156270959088,40.33,52.96
2014-06-30,Alabama,90.06653992395441,0.639965870307167,43.44,50.38
2014-07-31,Alabama,89.95815899581591,0.6436413471800021,45.33,48.82
2014-08-31,Alabama,89.3775767807904,0.6355932203389829,45.97,48.27
2014-09-30,Alabama,89.1653653299413,0.6326949384404928,46.2,48.14
2014-10-31,Alabama,88.628762541806,0.634407812751546,46.48,48.07
2014-11-30,Alabama,88.3221103644912,0.6330067628918679,46.91,47.49
2014-12-31,Alabama,87.28098637248542,0.634615384615385,47.53,46.97
2015-01-31,Alabama,88.1587229716363,0.642604855180843,48.27,46.18
2015-02-28,Alabama,88.8030888030888,0.6355932203389829,48.28,46.28
2015-03-31,Alabama,89.51071314358809,0.6355932203389829,47.25,46.6
2015-04-30,Alabama,90.17482517482522,0.639386189258312,44.22,47.79
2015-05-31,Alabama,89.8046875,0.6450488145048809,41.47,49.52
2015-06-30,Alabama,90.03202562049641,0.646551724137931,39.29,52.34
2015-07-31,Alabama,89.63963963963958,0.646766169154229,36.98,55.3
2015-08-31,Alabama,89.6181278943511,0.6404449782192729,35.39,57.05
2015-09-30,Alabama,89.7747494491098,0.637130632931124,34.97,56.42
2015-10-31,Alabama,89.5338067304724,0.63851235686673,37.5,53.81
2015-11-30,Alabama,89.57682476569158,0.641025641025641,37.71,54.23
2015-12-31,Alabama,89.07129455909941,0.64060843857641,35.9,55.39
2016-01-31,Alabama,89.1200951248514,0.648148148148148,35.0,56.59
2016-02-29,Alabama,89.32104895921101,0.6482238788946589,35.51,55.71
2016-03-31,Alabama,90.60747663551399,0.651529776529777,36.4,54.27
2016-04-30,Alabama,91.67842031029622,0.646132705855328,38.46,52.5
2016-05-31,Alabama,91.6193181818182,0.645580579934607,36.63,52.19
2016-06-30,Alabama,91.6193181818182,0.665512696006167,37.23,52.06
2016-07-31,Alabama,91.2562257885999,0.671817274126422,37.03,52.28
2016-08-31,Alabama,90.83828874929421,0.6696428571428571,36.74,52.86
2016-09-30,Alabama,90.6791371878728,0.643163411148166,35.55,54.12
2016-10-31,Alabama,90.4051527892215,0.660919540229885,35.52,54.0
2016-11-30,Alabama,90.4545454545455,0.6652096852076811,34.06,56.6
2016-12-31,Alabama,90.1089401869438,0.648550724637681,32.3,58.94
2017-01-31,Alabama,90.60681629260179,0.6750232774674121,32.19,58.19
2017-02-28,Alabama,91.5743073047859,0.6857798165137621,29.85,60.38
2017-03-31,Alabama,93.3074148948795,0.6857798165137621,28.34,62.01
2017-04-30,Alabama,95.374449339207,0.689484126984127,29.78,60.57
2017-05-31,Alabama,95.34883720930229,0.6875800370381789,28.94,61.42
2017-06-30,Alabama,95.2998885172798,0.682982356289129,30.92,59.63
2017-07-31,Alabama,95.11132623426909,0.684822441322747,31.12,59.73
2017-08-31,Alabama,95.1718339872879,0.6820816310768559,30.83,59.78
2017-09-30,Alabama,95.90604026845641,0.687311178247734,31.07,59.74
2017-10-31,Alabama,95.9488272921109,0.6899203284007212,31.03,59.93
2017-11-30,Alabama,94.55184534270651,0.694444444444444,31.18,59.83
2017-12-31,Alabama,94.28862825089242,0.694444444444444,32.25,59.36
2013-10-31,Arizona,117.723470741583,0.7182826552705079,10.98,85.65
2013-11-30,Arizona,117.003112891131,0.7098214285714292,10.26,86.27
2013-12-31,Arizona,117.57021554539499,0.7142857142857142,11.41,84.98
2014-01-31,Arizona,117.600117924528,0.7090240570267421,12.59,83.65
2014-02-28,Arizona,118.624372701275,0.708884688090737,13.81,82.1
2014-03-31,Arizona,119.86488305662701,0.7117073321672741,15.32,80.23
2014-04-30,Arizona,120.970021335181,0.7172630752856021,18.07,77.03
2014-05-31,Arizona,121.340896029767,0.743162901307967,23.21,71.41
2014-06-30,Arizona,121.527777777778,0.745750674114022,27.92,66.24
2014-07-31,Arizona,121.045392022008,0.743852809527277,32.45,61.24
2014-08-31,Arizona,121.16085852757901,0.742731360954342,36.13,57.31
2014-09-30,Arizona,121.187282919389,0.737672235730907,38.24,54.62
2014-10-31,Arizona,122.09937412036601,0.7363934054860151,36.35,55.59
2014-11-30,Arizona,121.22381477398001,0.7360177192552041,38.55,53.56
2014-12-31,Arizona,120.52895367599301,0.738950598798282,37.02,54.67
2015-01-31,Arizona,122.781065088757,0.7418397626112759,36.67,54.65
2015-02-28,Arizona,124.90883847616001,0.7552427783203479,33.38,57.98
2015-03-31,Arizona,126.092804303968,0.769949331157328,32.18,59.04
2015-04-30,Arizona,127.251034043907,0.789058390320884,29.93,60.16
2015-05-31,Arizona,128.411135587661,0.7955112219451371,28.38,61.19
2015-06-30,Arizona,128.404820389024,0.7989347536617841,27.09,62.87
2015-07-31,Arizona,126.919621786839,0.793147208121827,25.44,65.14
2015-08-31,Arizona,128.255927249107,0.7908163265306121,23.53,67.24
2015-09-30,Arizona,128.610729023384,0.7908163265306121,21.18,70.59
2015-10-31,Arizona,130.474671760575,0.7911392405063291,19.73,72.68
2015-11-30,Arizona,131.118881118881,0.793244626407369,18.86,74.19
2015-12-31,Arizona,130.91781748001998,0.7987220447284351,13.82,79.23
2016-01-31,Arizona,131.623931623932,0.8069170208300279,14.3,78.68
2016-02-29,Arizona,133.46405429790002,0.818687691795222,13.9,78.94
2016-03-31,Arizona,134.18458781362,0.830550918196995,13.24,79.67
2016-04-30,Arizona,135.25641025641002,0.8423467986409229,12.69,80.31
2016-05-31,Arizona,136.484687083888,0.8201393286890442,10.6,82.67
2016-06-30,Arizona,136.144578313253,0.821399624122561,9.74,83.61
2016-07-31,Arizona,135.74230537115298,0.8179807033742941,10.63,82.72
2016-08-31,Arizona,135.574156552826,0.814863102998696,10.71,82.21
2016-09-30,Arizona,136.203806698801,0.8063789596047659,10.24,82.82
2016-10-31,Arizona,137.170311464546,0.806451612903226,9.5,83.93
2016-11-30,Arizona,137.444014673105,0.819919517102616,8.56,85.32
2016-12-31,Arizona,137.781916815695,0.7961783439490451,7.98,86.52
2017-01-31,Arizona,139.040767386091,0.833256101328391,7.59,87.1
2017-02-28,Arizona,140.34346642468202,0.8462623413258108,7.69,86.69
2017-03-31,Arizona,140.769230769231,0.8705928997153801,7.85,86.3
2017-04-30,Arizona,142.090498282507,0.891791044776119,7.98,86.06
2017-05-31,Arizona,142.785297140347,0.9,8.01,86.21
2017-06-30,Arizona,142.359409168393,0.9004024144869208,7.54,87.27
2017-07-31,Arizona,142.29118218701902,0.902097084204653,8.22,86.47
2017-08-31,Arizona,143.133655090665,0.8954501452081322,7.36,87.79
2017-09-30,Arizona,144.461153672115,0.890117573585316,7.91,87.09
2017-10-31,Arizona,145.841318478633,0.888791695649365,8.88,86.12
2017-11-30,Arizona,146.539776835537,0.891260601264558,9.64,85.3
2017-12-31,Arizona,147.058823529412,0.8925750394944709,11.31,82.94
2010-02-28,Arkansas,88.31058020477819,0.6061872909699001,40.91,48.71
2010-03-31,Arkansas,88.4047155002117,0.6255075049212601,42.05,47.3
2010-04-30,Arkansas,88.4151246983105,0.6051344743276279,43.0,46.02
2010-05-31,Arkansas,88.52373758636921,0.593220338983051,42.81,46.14
2010-06-30,Arkansas,88.81578947368419,0.634919978711676,44.3,44.5
2010-07-31,Arkansas,88.024114216269,0.623140875668449,46.32,42.12
2010-08-31,Arkansas,87.58758758758759,0.610500610500611,48.43,39.88
2010-09-30,Arkansas,87.30158730158729,0.6012296557517789,50.75,37.83
2010-10-31,Arkansas,86.5333333333333,0.6185522853232249,53.21,35.14
2010-11-30,Arkansas,85.9108946608947,0.6124807395993841,55.07,33.71
2010-12-31,Arkansas,84.7874720357942,0.607775591311796,56.96,32.02
2011-01-31,Arkansas,83.63417569193741,0.593895155938952,57.37,31.88
2011-02-28,Arkansas,82.319391634981,0.5798555377207061,58.17,31.27
2011-03-31,Arkansas,83.3951762523191,0.5971594577146551,57.64,32.26
2011-04-30,Arkansas,83.3333333333333,0.611644238546952,59.26,30.68
2011-05-31,Arkansas,83.7077228821898,0.615212527964206,60.87,29.34
2011-06-30,Arkansas,84.12215562215559,0.625,61.62,28.64
2011-07-31,Arkansas,84.1233908064997,0.625,61.28,28.97
2011-08-31,Arkansas,84.7413793103448,0.626959247648903,60.53,29.47
2011-09-30,Arkansas,84.1613551916453,0.6178425732419239,59.39,30.56
2011-10-31,Arkansas,84.2748735244519,0.625,58.49,31.28
2011-11-30,Arkansas,84.52802585433491,0.61964378961164,57.23,32.51
2011-12-31,Arkansas,84.75232198142409,0.6276989894859449,56.0,33.6
2012-01-31,Arkansas,85.0,0.635439360929557,54.97,34.63
2012-02-29,Arkansas,85.7351331630792,0.6318181818181821,53.37,36.11
2012-03-31,Arkansas,86.10201216658871,0.6434699714013349,52.88,36.87
2012-04-30,Arkansas,86.16310160427808,0.6379295109110191,50.54,38.72
2012-05-31,Arkansas,86.17491418979799,0.647857433571719,48.49,40.51
2012-06-30,Arkansas,86.2573099415205,0.6615044247787609,45.6,43.08
2012-07-31,Arkansas,86.2709832134293,0.666941913208038,43.07,45.68
2012-08-31,Arkansas,86.04088219472841,0.658536585365854,41.53,47.23
2012-09-30,Arkansas,85.26315789473679,0.653069713742402,40.67,48.24
2012-10-31,Arkansas,84.97519489723601,0.647830852409586,40.03,49.22
2012-11-30,Arkansas,85.9822201680279,0.647058823529412,40.11,49.35
2012-12-31,Arkansas,85.491572339097,0.6448229930635971,39.96,49.84
2013-01-31,Arkansas,85.5220216606498,0.652524762892486,39.21,50.84
2013-02-28,Arkansas,86.20689655172409,0.661683277962348,39.37,50.9
2013-03-31,Arkansas,86.66970941731329,0.6565307532826539,37.73,52.75
2013-04-30,Arkansas,87.2222222222222,0.6730007917656371,37.07,53.59
2013-05-31,Arkansas,87.2222222222222,0.676868746321366,36.07,54.5
2013-06-30,Arkansas,87.1108343711083,0.677710843373494,34.92,55.54
2013-07-31,Arkansas,86.449864498645,0.666666666666667,33.37,57.36
2013-08-31,Arkansas,85.812356979405,0.6514592497989691,31.25,59.52
2013-09-30,Arkansas,85.953746965736,0.650326797385621,30.61,60.16
2013-10-31,Arkansas,85.87993553443259,0.666507860886136,28.87,62.23
2013-11-30,Arkansas,85.90257879656158,0.6654296745274421,26.86,64.39
2013-12-31,Arkansas,85.875402792696,0.663000259745449,24.85,66.87
2014-01-31,Arkansas,85.4037267080745,0.6660542030316949,23.08,69.13
2014-02-28,Arkansas,85.9641599967308,0.66577896138482,22.11,70.4
2014-03-31,Arkansas,86.60538387931999,0.666666666666667,22.97,69.46
2014-04-30,Arkansas,86.7169811320755,0.66474632113802,26.58,65.27
2014-05-31,Arkansas,87.2206703910614,0.679046238776557,30.44,61.37
2014-06-30,Arkansas,87.5669853430599,0.6845708267509221,34.51,57.5
2014-07-31,Arkansas,87.25247427693078,0.6860158311345649,38.44,53.63
2014-08-31,Arkansas,87.8021978021978,0.687714910909659,40.85,51.33
2014-09-30,Arkansas,87.09677419354841,0.687714910909659,41.13,51.43
2014-10-31,Arkansas,87.00362309771731,0.688194812069878,42.29,50.55
2014-11-30,Arkansas,86.37352508587,0.68298969072165,42.87,49.93
2014-12-31,Arkansas,86.30514705882351,0.6803975715716739,43.66,49.34
2015-01-31,Arkansas,86.3967242948135,0.682773109243697,45.61,46.92
2015-02-28,Arkansas,86.81893217785709,0.681818181818182,44.43,48.41
2015-03-31,Arkansas,87.25468379924679,0.6964285714285711,42.38,50.94
2015-04-30,Arkansas,86.64965549156722,0.7050077115866591,38.93,53.02
2015-05-31,Arkansas,88.7078651685393,0.700280112044818,36.39,54.96
2015-06-30,Arkansas,89.1089108910891,0.6958250497017888,34.23,56.62
2015-07-31,Arkansas,89.54248366013071,0.7120901639344258,32.42,58.86
2015-08-31,Arkansas,89.0946502057613,0.7042253521126759,32.83,58.12
2015-09-30,Arkansas,88.4255749305029,0.6992334157183421,32.68,58.03
2015-10-31,Arkansas,88.6017488801989,0.697544642857143,32.76,58.19
2015-11-30,Arkansas,88.1521455810992,0.69620253164557,33.66,57.09
2015-12-31,Arkansas,87.533692722372,0.6989247311827961,33.15,56.38
2016-01-31,Arkansas,87.96821793416571,0.7027216956942889,32.93,56.77
2016-02-29,Arkansas,87.5,0.7099438923280859,35.92,54.44
2016-03-31,Arkansas,88.54430379746842,0.7197696737044151,33.62,56.26
2016-04-30,Arkansas,88.84803424580379,0.7140101410934742,31.2,59.39
2016-05-31,Arkansas,89.8426966292135,0.7272012578616349,30.25,59.96
2016-06-30,Arkansas,89.96403433010809,0.7212785925490859,29.79,60.47
2016-07-31,Arkansas,90.2083333333333,0.721395623938535,28.91,61.3
2016-08-31,Arkansas,89.5815826330532,0.710431812846178,27.78,62.66
2016-09-30,Arkansas,89.1393442622951,0.703463203463203,26.73,64.37
2016-10-31,Arkansas,88.7901716682107,0.7042253521126759,25.28,65.8
2016-11-30,Arkansas,88.4359400998336,0.716981132075472,24.53,66.8
2016-12-31,Arkansas,88.1066302118934,0.708426547352722,23.45,68.23
2017-01-31,Arkansas,88.7490747594374,0.7091406020511121,21.03,70.9
2017-02-28,Arkansas,89.397418566749,0.721998207885305,18.12,74.31
2017-03-31,Arkansas,90.3976119633236,0.734754273504274,18.46,73.65
2017-04-30,Arkansas,91.22045944758051,0.7456362923559742,22.3,69.35
2017-05-31,Arkansas,91.8367346938775,0.749319818000208,22.7,69.05
2017-06-30,Arkansas,92.23674096848579,0.749840459476707,22.45,69.34
2017-07-31,Arkansas,92.9431542989715,0.73875083948959,22.61,69.47
2017-08-31,Arkansas,92.97610908626609,0.734281780633318,23.31,68.52
2017-09-30,Arkansas,93.51908761231691,0.7378472222222221,24.92,67.01
2017-10-31,Arkansas,93.65443425076451,0.734487327223613,26.33,65.49
2017-11-30,Arkansas,93.34600880289301,0.735147058823529,26.69,65.53
2017-12-31,Arkansas,92.62378366527821,0.7384271422898421,28.03,64.43
2013-11-30,California,240.091463414634,1.26877939191111,3.23,95.72
2013-12-31,California,236.713500305437,1.2989323843416398,3.43,95.5
2014-01-31,California,230.551552993916,1.29675810473815,3.64,95.21
2014-02-28,California,236.287313432836,1.27674750356633,3.94,94.79
2014-03-31,California,244.79591836734699,1.2811791383220001,4.35,94.19
2014-04-30,California,252.141863706212,1.2954966070326999,4.67,93.77
2014-05-31,California,256.49670814718104,1.3868343195266297,6.42,91.52
2014-06-30,California,257.802064781834,1.40070478501662,8.76,88.54
2014-07-31,California,257.49063670412005,1.40449438202247,11.19,85.31
2014-08-31,California,255.744996293551,1.4167916041979,13.73,81.99
2014-09-30,California,251.450189155107,1.4166666666666698,16.39,78.61
2014-10-31,California,249.190031152648,1.39821029082774,19.5,74.72
2014-11-30,California,242.82815968372,1.40797854508884,21.9,71.96
2014-12-31,California,226.804168967171,1.42120241906795,23.9,69.71
2015-01-31,California,236.824769433465,1.42771804062127,25.37,68.05
2015-02-28,California,244.252873563218,1.44312393887946,24.26,69.27
2015-03-31,California,249.077490774908,1.4556682840758701,22.93,70.73
2015-04-30,California,252.42718446601899,1.5,20.14,72.87
2015-05-31,California,258.517142057564,1.5145269849308798,18.75,74.0
2015-06-30,California,262.731871838111,1.53374233128834,17.53,75.09
2015-07-31,California,258.865833647939,1.5478615071283102,16.74,76.3
2015-08-31,California,263.781861292235,1.55545927209705,15.99,77.4
2015-09-30,California,264.601769911504,1.5625,15.8,77.77
2015-10-31,California,263.617187083135,1.56332803391627,16.56,77.34
2015-11-30,California,261.789083557951,1.5904572564612298,17.77,76.34
2015-12-31,California,258.671328671329,1.59021406727829,18.11,76.31
2016-01-31,California,257.90225394567,1.59304511278195,14.52,79.64
2016-02-29,California,264.429101288933,1.62675329357016,16.0,77.77
2016-03-31,California,271.284034584303,1.66333998669328,16.5,77.1
2016-04-30,California,277.777777777778,1.65876777251185,16.63,76.95
2016-05-31,California,281.470989788183,1.6496062992126,8.15,86.77
2016-06-30,California,285.326086956522,1.64155652149636,8.4,86.25
2016-07-31,California,286.55737704918,1.65198237885463,11.36,82.84
2016-08-31,California,284.736902050114,1.64835164835165,10.83,83.03
2016-09-30,California,285.097192224622,1.65615141955836,9.89,84.23
2016-10-31,California,284.346846846847,1.6322340052969098,9.32,84.93
2016-11-30,California,281.576951987231,1.67131731127969,9.17,85.1
2016-12-31,California,275.062696023281,1.60609125546,8.96,85.47
2017-01-31,California,276.070399738974,1.70233434598189,8.99,85.5
2017-02-28,California,282.53523922970004,1.7558622388196499,8.88,85.64
2017-03-31,California,292.83276450511903,1.8007518796992499,9.25,85.03
2017-04-30,California,298.755271845665,1.84,8.99,85.38
2017-05-31,California,298.889837745517,1.8614718614718602,8.24,86.55
2017-06-30,California,297.491594689242,1.8561484918793503,7.2,88.15
2017-07-31,California,297.90115098172004,1.86488169364882,9.65,85.38
2017-08-31,California,298.245614035088,1.875,7.97,87.51
2017-09-30,California,299.288617886179,1.86335403726708,7.74,87.78
2017-10-31,California,299.827434234427,1.85185185185185,7.86,87.68
2017-11-30,California,297.789625360231,1.85185185185185,8.53,87.17
2017-12-31,California,291.50124069478903,1.8532601703698701,9.08,86.6
2011-04-30,Colorado,138.680926916221,0.943674514387488,71.21,18.13
2011-05-31,Colorado,142.112389979689,0.934300341296928,71.76,17.55
2011-06-30,Colorado,143.793228977066,0.9158307893589179,71.11,17.92
2011-07-31,Colorado,145.25951557093398,0.9143407122232919,70.18,18.65
2011-08-31,Colorado,143.979057591623,0.910364145658263,67.87,20.19
2011-09-30,Colorado,142.118863049096,0.923656927426956,64.4,22.63
2011-10-31,Colorado,138.27069982984,0.918079096045198,61.12,25.23
2011-11-30,Colorado,134.405976108911,0.913461538461538,57.59,28.14
2011-12-31,Colorado,130.344155672424,0.912996777658432,53.95,31.55
2012-01-31,Colorado,130.940155101519,0.918686473807662,48.83,36.72
2012-02-29,Colorado,132.269271250092,0.9289684773430901,43.75,41.87
2012-03-31,Colorado,134.439090117147,0.9419399636790942,41.17,45.16
2012-04-30,Colorado,135.0,0.954684317718941,35.23,51.87
2012-05-31,Colorado,138.021261227955,0.944444444444444,30.01,58.07
2012-06-30,Colorado,139.44745231533997,0.9533304292729291,25.95,63.11
2012-07-31,Colorado,140.630867442734,0.9504760107973179,22.5,67.42
2012-08-31,Colorado,140.406976744186,0.943965517241379,20.21,70.54
2012-09-30,Colorado,138.95486935866998,0.9523809523809521,18.22,73.05
2012-10-31,Colorado,139.367837338262,0.9681440443213299,17.21,74.51
2012-11-30,Colorado,152.97940054296,0.979427549194991,16.33,75.97
2012-12-31,Colorado,152.812608901823,1.01444291609354,16.35,76.14
2013-01-31,Colorado,152.316950285785,1.0181818181818199,16.17,76.48
2013-02-28,Colorado,153.176229508197,1.0411227154046998,15.92,76.91
2013-03-31,Colorado,155.56420233463,1.03939976345358,14.94,78.26
2013-04-30,Colorado,157.450067687181,1.03103448275862,13.98,79.58
2013-05-31,Colorado,159.86394557823098,1.0,13.02,80.85
2013-06-30,Colorado,161.971830985915,0.994612515540821,12.0,82.25
2013-07-31,Colorado,163.365384615385,1.0,10.83,84.1
2013-08-31,Colorado,163.965729193839,1.0,9.92,85.53
2013-09-30,Colorado,165.96104146753402,0.994948979591837,9.59,86.05
2013-10-31,Colorado,161.832152392299,0.9822813561825969,9.21,86.76
2013-11-30,Colorado,160.869565217391,0.98614021297085,9.13,86.77
2013-12-31,Colorado,162.394705174489,0.988660524450744,8.96,87.01
2014-01-31,Colorado,163.009845288326,1.0,8.64,87.63
2014-02-28,Colorado,163.85432473444598,0.989092711948438,8.59,87.62
2014-03-31,Colorado,165.672712703963,0.9988839285714292,8.45,87.78
2014-04-30,Colorado,168.083756345178,1.00896860986547,9.11,86.7
2014-05-31,Colorado,170.221493027071,1.03219696969697,11.37,84.01
2014-06-30,Colorado,173.564753004005,1.0542069135763101,13.69,81.4
2014-07-31,Colorado,173.797803862173,1.04166666666667,15.61,79.11
2014-08-31,Colorado,174.953581867688,1.04456824512535,17.04,77.4
2014-09-30,Colorado,172.98091303014,1.0489464498825798,17.87,76.43
2014-10-31,Colorado,173.08108377991502,1.05018587360595,18.69,75.47
2014-11-30,Colorado,172.834645669291,1.04329684948902,18.25,76.16
2014-12-31,Colorado,172.990353697749,1.04436229205176,18.29,76.21
2015-01-31,Colorado,175.88676746496003,1.07775211701309,18.58,75.94
2015-02-28,Colorado,175.555555555556,1.08310626702997,17.03,78.01
2015-03-31,Colorado,179.073033707865,1.12107623318386,15.95,79.21
2015-04-30,Colorado,182.872281044181,1.16383169203223,12.27,83.42
2015-05-31,Colorado,185.30053758601503,1.18294122920971,9.93,86.18
2015-06-30,Colorado,188.46424321107898,1.18147448015123,8.47,87.76
2015-07-31,Colorado,190.046171361106,1.1926546524736499,8.38,87.88
2015-08-31,Colorado,190.53778080326802,1.22769650572273,8.31,88.06
2015-09-30,Colorado,191.064643035041,1.23688155922039,8.35,88.22
2015-10-31,Colorado,192.060069215163,1.23277847152847,7.74,89.23
2015-11-30,Colorado,191.326530612245,1.23691722169363,7.76,89.36
2015-12-31,Colorado,193.059376370527,1.24249586934946,6.99,89.69
2016-01-31,Colorado,193.15575850349998,1.26723223753977,6.81,89.99
2016-02-29,Colorado,197.907407006956,1.2876271015805902,7.74,89.09
2016-03-31,Colorado,200.56935817805402,1.30077388434947,7.95,88.72
2016-04-30,Colorado,202.300340155512,1.27777777777778,7.94,88.63
2016-05-31,Colorado,205.23860782203099,1.27895752895753,5.51,91.83
2016-06-30,Colorado,208.263888888889,1.27665257319513,5.65,91.57
2016-07-31,Colorado,208.345080349591,1.2711864406779698,5.77,91.21
2016-08-31,Colorado,208.700440528634,1.2803665906243602,5.73,91.21
2016-09-30,Colorado,209.058241048293,1.24450951683748,5.75,91.27
2016-10-31,Colorado,210.100231303007,1.2429218573046399,5.41,91.86
2016-11-30,Colorado,209.196726420464,1.2527233115468401,5.39,91.81
2016-12-31,Colorado,208.333333333333,1.26054852320675,5.25,92.01
2017-01-31,Colorado,209.580838323353,1.2962962962963,5.3,91.8
2017-02-28,Colorado,213.099115867846,1.33196721311475,5.19,91.82
2017-03-31,Colorado,215.82543377063098,1.35817307692308,5.45,91.68
2017-04-30,Colorado,218.05408875343102,1.3758003953019198,5.63,91.28
2017-05-31,Colorado,222.383720930233,1.38392857142857,5.81,90.81
2017-06-30,Colorado,224.391480730223,1.38551493710692,5.35,91.31
2017-07-31,Colorado,225.849371621065,1.38888888888889,5.03,91.76
2017-08-31,Colorado,225.677225224059,1.38154027042916,5.43,91.15
2017-09-30,Colorado,226.280654314509,1.37931034482759,6.26,89.65
2017-10-31,Colorado,227.541371158392,1.37488542621448,7.39,88.07
2017-11-30,Colorado,226.878466969239,1.38101983002833,8.44,86.65
2017-12-31,Colorado,225.0,1.395,9.64,85.06
2010-02-28,Connecticut,177.928802588997,1.1635871296591298,68.52,18.61
2010-03-31,Connecticut,179.282637966652,1.2110726643598602,65.1,21.13
2010-04-30,Connecticut,178.092321295229,1.25435540069686,61.89,23.67
2010-05-31,Connecticut,177.970942097172,1.25,57.23,27.45
2010-06-30,Connecticut,177.770177838577,1.2839879154078602,54.61,29.44
2010-07-31,Connecticut,175.795053003534,1.23626373626374,54.74,29.14
2010-08-31,Connecticut,174.931477315336,1.20124402433724,56.94,27.03
2010-09-30,Connecticut,171.838252220364,1.18775826446281,60.42,24.61
2010-10-31,Connecticut,171.081081081081,1.18279569892473,64.64,21.57
2010-11-30,Connecticut,169.523977351411,1.1943539630836002,69.28,18.24
2010-12-31,Connecticut,167.821428571429,1.2258064516129,72.35,16.34
2011-01-31,Connecticut,167.983992094862,1.2592938087341101,73.67,15.58
2011-02-28,Connecticut,168.26651609260298,1.26662444585181,75.2,14.62
2011-03-31,Connecticut,169.399109692637,1.3255240443896399,75.56,14.73
2011-04-30,Connecticut,169.412878787879,1.4,77.9,13.12
2011-05-31,Connecticut,170.20106562361798,1.43059119031659,79.77,11.88
2011-06-30,Connecticut,169.187673900524,1.3684210526315799,80.56,11.32
2011-07-31,Connecticut,167.4375,1.3027852650494198,80.91,11.04
2011-08-31,Connecticut,165.348101265823,1.2697717732743998,80.47,11.38
