state_id,Year,state_name,min_wage
995,1986,Michigan,7.91
996,1986,Minnesota,7.91
997,1986,Mississippi,7.91
998,1986,Missouri,7.91
999,1986,Montana,7.91
1000,1986,Nebraska,7.91
1001,1986,Nevada,7.91
1002,1986,New Hampshire,7.91
1003,1986,New Jersey,7.91
1004,1986,New Mexico,7.91
1005,1986,New York,7.91
1006,1986,North Carolina,7.91
1007,1986,North Dakota,7.91
1008,1986,Ohio,7.91
1009,1986,Oklahoma,7.91
1010,1986,Oregon,7.91
1011,1986,Pennsylvania,7.91
1012,1986,Puerto Rico,7.91
1013,1986,Rhode Island,7.91
1014,1986,South Carolina,7.91
1015,1986,South Dakota,7.91
1016,1986,Tennessee,7.91
1017,1986,Texas,7.91
1018,1986,U.S. Virgin Islands,7.91
1019,1986,Utah,7.91
1020,1986,Vermont,7.91
1021,1986,Virginia,7.91
1022,1986,Washington,7.91
1023,1986,West Virginia,7.91
1024,1986,Wisconsin,7.91
1025,1986,Wyoming,7.91
1026,1987,Alabama,7.63
1027,1987,Alaska,8.77
1028,1987,Arizona,7.63
1029,1987,Arkansas,7.63
1030,1987,California,7.63
1031,1987,Colorado,7.63
1032,1987,Connecticut,7.67
1033,1987,Delaware,7.63
1034,1987,District of Columbia,7.63
1035,1987,Florida,7.63
1036,1987,Georgia,7.63
1037,1987,Guam,7.63
1038,1987,Hawaii,7.63
1039,1987,Idaho,7.63
1040,1987,Illinois,7.63
1041,1987,Indiana,7.63
1042,1987,Iowa,7.63
1043,1987,Kansas,7.63
1044,1987,Kentucky,7.63
1045,1987,Louisiana,7.63
1046,1987,Maine,7.63
1047,1987,Maryland,7.63
1048,1987,Massachusetts,7.63
1049,1987,Michigan,7.63
1050,1987,Minnesota,7.63
1051,1987,Mississippi,7.63
1052,1987,Missouri,7.63
1053,1987,Montana,7.63
1054,1987,Nebraska,7.63
1055,1987,Nevada,7.63
1056,1987,New Hampshire,7.63
1057,1987,New Jersey,7.63
1058,1987,New Mexico,7.63
1059,1987,New York,7.63
1060,1987,North Carolina,7.63
1061,1987,North Dakota,7.63
1062,1987,Ohio,7.63
1063,1987,Oklahoma,7.63
1064,1987,Oregon,7.63
1065,1987,Pennsylvania,7.63
1066,1987,Puerto Rico,7.63
1067,1987,Rhode Island,7.63
1068,1987,South Carolina,7.63
1069,1987,South Dakota,7.63
1070,1987,Tennessee,7.63
1071,1987,Texas,7.63
1072,1987,U.S. Virgin Islands,7.63
1073,1987,Utah,7.63
1074,1987,Vermont,7.63
1075,1987,Virginia,7.63
1076,1987,Washington,7.63
1077,1987,West Virginia,7.63
1078,1987,Wisconsin,7.63
1079,1987,Wyoming,7.63
1080,1988,Alabama,7.32
1081,1988,Alaska,8.42
1082,1988,Arizona,7.32
1083,1988,Arkansas,7.32
1084,1988,California,7.32
1085,1988,Colorado,7.32
1086,1988,Connecticut,8.2
1087,1988,Delaware,7.32
1088,1988,District of Columbia,7.65
1089,1988,Florida,7.32
1090,1988,Georgia,7.32
1091,1988,Guam,7.32
1092,1988,Hawaii,8.42
1093,1988,Idaho,7.32
1094,1988,Illinois,7.32
1095,1988,Indiana,7.32
1096,1988,Iowa,7.32
1097,1988,Kansas,7.32
1098,1988,Kentucky,7.32
1099,1988,Louisiana,7.32
1100,1988,Maine,7.98
1101,1988,Maryland,7.32
1102,1988,Massachusetts,7.98
1103,1988,Michigan,7.32
1104,1988,Minnesota,7.76
1105,1988,Mississippi,7.32
1106,1988,Missouri,7.32
1107,1988,Montana,7.32
1108,1988,Nebraska,7.32
1109,1988,Nevada,7.32
1110,1988,New Hampshire,7.76
1111,1988,New Jersey,7.32
1112,1988,New Mexico,7.32
1113,1988,New York,7.32
1114,1988,North Carolina,7.32
1115,1988,North Dakota,7.32
1116,1988,Ohio,7.32
1117,1988,Oklahoma,7.32
1118,1988,Oregon,7.32
1119,1988,Pennsylvania,7.32
1120,1988,Puerto Rico,7.32
1121,1988,Rhode Island,7.98
1122,1988,South Carolina,7.32
1123,1988,South Dakota,7.32
1124,1988,Tennessee,7.32
1125,1988,Texas,7.32
1126,1988,U.S. Virgin Islands,7.32
1127,1988,Utah,7.32
1128,1988,Vermont,7.76
1129,1988,Virginia,7.32
1130,1988,Washington,7.32
1131,1988,West Virginia,7.32
1132,1988,Wisconsin,7.32
1133,1988,Wyoming,7.32
1134,1989,Alabama,6.99
1135,1989,Alaska,8.03
1136,1989,Arizona,6.99
1137,1989,Arkansas,6.99
1138,1989,California,6.99
1139,1989,Colorado,6.99
1140,1989,Connecticut,7.82
1141,1989,Delaware,6.99
1142,1989,District of Columbia,7.3
1143,1989,Florida,6.99
1144,1989,Georgia,6.99
1145,1989,Guam,6.99
1146,1989,Hawaii,8.03
1147,1989,Idaho,6.99
1148,1989,Illinois,6.99
1149,1989,Indiana,6.99
1150,1989,Iowa,6.99
1151,1989,Kansas,6.99
1152,1989,Kentucky,6.99
1153,1989,Louisiana,6.99
1154,1989,Maine,7.61
1155,1989,Maryland,6.99
1156,1989,Massachusetts,7.61
1157,1989,Michigan,6.99
1158,1989,Minnesota,7.41
1159,1989,Mississippi,6.99
1160,1989,Missouri,6.99
1161,1989,Montana,6.99
1162,1989,Nebraska,6.99
1163,1989,Nevada,6.99
1164,1989,New Hampshire,7.41
1165,1989,New Jersey,6.99
1166,1989,New Mexico,6.99
1167,1989,New York,6.99
1168,1989,North Carolina,6.99
1169,1989,North Dakota,6.99
1170,1989,Ohio,6.99
1171,1989,Oklahoma,6.99
1172,1989,Oregon,6.99
1173,1989,Pennsylvania,6.99
1174,1989,Puerto Rico,6.99
1175,1989,Rhode Island,7.61
1176,1989,South Carolina,6.99
1177,1989,South Dakota,6.99
1178,1989,Tennessee,6.99
1179,1989,Texas,6.99
1180,1989,U.S. Virgin Islands,6.99
1181,1989,Utah,6.99
1182,1989,Vermont,7.41
1183,1989,Virginia,6.99
1184,1989,Washington,6.99
1185,1989,West Virginia,6.99
1186,1989,Wisconsin,6.99
1187,1989,Wyoming,6.99
1188,1990,Alabama,6.63
1189,1990,Alaska,7.62
1190,1990,Arizona,6.63
1191,1990,Arkansas,6.63
1192,1990,California,6.63
1193,1990,Colorado,6.63
1194,1990,Connecticut,7.42
1195,1990,Delaware,6.63
1196,1990,District of Columbia,6.93
1197,1990,Florida,6.63
1198,1990,Georgia,6.63
1199,1990,Guam,6.63
1200,1990,Hawaii,7.62
1201,1990,Idaho,6.63
1202,1990,Illinois,6.63
1203,1990,Indiana,6.63
1204,1990,Iowa,6.63
1205,1990,Kansas,6.63
1206,1990,Kentucky,6.63
1207,1990,Louisiana,6.63
1208,1990,Maine,7.22
1209,1990,Maryland,6.63
1210,1990,Massachusetts,7.22
1211,1990,Michigan,6.63
1212,1990,Minnesota,7.03
1213,1990,Mississippi,6.63
1214,1990,Missouri,6.63
1215,1990,Montana,6.63
1216,1990,Nebraska,6.63
1217,1990,Nevada,6.63
1218,1990,New Hampshire,7.03
1219,1990,New Jersey,6.63
1220,1990,New Mexico,6.63
1221,1990,New York,6.63
1222,1990,North Carolina,6.63
1223,1990,North Dakota,6.63
1224,1990,Ohio,6.63
1225,1990,Oklahoma,6.63
1226,1990,Oregon,6.63
1227,1990,Pennsylvania,6.63
1228,1990,Puerto Rico,6.63
1229,1990,Rhode Island,7.22
1230,1990,South Carolina,6.63
1231,1990,South Dakota,6.63
1232,1990,Tennessee,6.63
1233,1990,Texas,6.63
1234,1990,U.S. Virgin Islands,6.63
1235,1990,Utah,6.63
1236,1990,Vermont,7.03
1237,1990,Virginia,6.63
1238,1990,Washington,6.63
1239,1990,West Virginia,6.63
1240,1990,Wisconsin,6.63
1241,1990,Wyoming,6.63
1242,1991,Alabama,7.22
1243,1991,Alaska,8.17
1244,1991,Arizona,7.22
1245,1991,Arkansas,7.22
1246,1991,California,8.07
1247,1991,Colorado,7.22
1248,1991,Connecticut,8.07
1249,1991,Delaware,7.22
1250,1991,District of Columbia,7.22
1251,1991,Florida,7.22
1252,1991,Georgia,7.22
1253,1991,Guam,7.22
1254,1991,Hawaii,7.31
1255,1991,Idaho,7.22
1256,1991,Illinois,7.22
1257,1991,Indiana,7.22
1258,1991,Iowa,8.07
1259,1991,Kansas,7.22
1260,1991,Kentucky,7.22
1261,1991,Louisiana,7.22
1262,1991,Maine,7.31
1263,1991,Maryland,7.22
1264,1991,Massachusetts,7.22
1265,1991,Michigan,7.22
1266,1991,Minnesota,8.07
1267,1991,Mississippi,7.22
1268,1991,Missouri,7.22
1269,1991,Montana,7.22
1270,1991,Nebraska,7.22
1271,1991,Nevada,7.22
1272,1991,New Hampshire,7.31
1273,1991,New Jersey,7.22
1274,1991,New Mexico,7.22
1275,1991,New York,7.22
1276,1991,North Carolina,7.22
1277,1991,North Dakota,7.22
1278,1991,Ohio,7.22
1279,1991,Oklahoma,7.22
1280,1991,Oregon,9.02
1281,1991,Pennsylvania,7.22
1282,1991,Puerto Rico,7.22
1283,1991,Rhode Island,8.07
1284,1991,South Carolina,7.22
1285,1991,South Dakota,7.22
1286,1991,Tennessee,7.22
1287,1991,Texas,7.22
1288,1991,U.S. Virgin Islands,8.83
1289,1991,Utah,7.22
1290,1991,Vermont,7.31
1291,1991,Virginia,7.22
1292,1991,Washington,8.07
1293,1991,West Virginia,7.22
1294,1991,Wisconsin,7.22
1295,1991,Wyoming,7.22
1296,1992,Alabama,7.84
1297,1992,Alaska,8.76
1298,1992,Arizona,7.84
1299,1992,Arkansas,7.84
1300,1992,California,7.84
1301,1992,Colorado,7.84
1302,1992,Connecticut,7.87
1303,1992,Delaware,7.84
1304,1992,District of Columbia,7.84
1305,1992,Florida,7.84
1306,1992,Georgia,7.84
1307,1992,Guam,7.84
1308,1992,Hawaii,7.84
1309,1992,Idaho,7.84
1310,1992,Illinois,7.84
1311,1992,Indiana,7.84
1312,1992,Iowa,8.57
1313,1992,Kansas,7.84
1314,1992,Kentucky,7.84
1315,1992,Louisiana,7.84
1316,1992,Maine,7.84
1317,1992,Maryland,7.84
1318,1992,Massachusetts,7.84
1319,1992,Michigan,7.84
1320,1992,Minnesota,7.84
1321,1992,Mississippi,7.84
1322,1992,Missouri,7.84
1323,1992,Montana,7.84
1324,1992,Nebraska,7.84
1325,1992,Nevada,7.84
1326,1992,New Hampshire,7.84
1327,1992,New Jersey,7.84
1328,1992,New Mexico,7.84
1329,1992,New York,7.84
1330,1992,North Carolina,7.84
1331,1992,North Dakota,7.84
1332,1992,Ohio,7.84
1333,1992,Oklahoma,7.84
1334,1992,Oregon,8.76
1335,1992,Pennsylvania,7.84
1336,1992,Puerto Rico,7.84
1337,1992,Rhode Island,8.2
1338,1992,South Carolina,7.84
1339,1992,South Dakota,7.84
1340,1992,Tennessee,7.84
1341,1992,Texas,7.84
1342,1992,U.S. Virgin Islands,8.57
1343,1992,Utah,7.84
1344,1992,Vermont,7.84
1345,1992,Virginia,7.84
1346,1992,Washington,7.84
1347,1992,West Virginia,7.84
1348,1992,Wisconsin,7.84
1349,1992,Wyoming,7.84
1350,1993,Alabama,7.61
1351,1993,Alaska,8.5
1352,1993,Arizona,7.61
1353,1993,Arkansas,7.61
1354,1993,California,7.61
1355,1993,Colorado,7.61
1356,1993,Connecticut,7.64
1357,1993,Delaware,7.61
1358,1993,District of Columbia,7.61
1359,1993,Florida,7.61
1360,1993,Georgia,7.61
1361,1993,Guam,7.61
1362,1993,Hawaii,7.61
1363,1993,Idaho,7.61
1364,1993,Illinois,7.61
1365,1993,Indiana,7.61
1366,1993,Iowa,8.32
1367,1993,Kansas,7.61
1368,1993,Kentucky,7.61
1369,1993,Louisiana,7.61
1370,1993,Maine,7.61
1371,1993,Maryland,7.61
1372,1993,Massachusetts,7.61
1373,1993,Michigan,7.61
1374,1993,Minnesota,7.61
1375,1993,Mississippi,7.61
1376,1993,Missouri,7.61
1377,1993,Montana,7.61
1378,1993,Nebraska,7.61
1379,1993,Nevada,7.61
1380,1993,New Hampshire,7.61
1381,1993,New Jersey,7.61
1382,1993,New Mexico,7.61
1383,1993,New York,7.61
1384,1993,North Carolina,7.61
1385,1993,North Dakota,7.61
1386,1993,Ohio,7.61
1387,1993,Oklahoma,7.61
1388,1993,Oregon,8.5
1389,1993,Pennsylvania,7.61
1390,1993,Puerto Rico,7.61
1391,1993,Rhode Island,7.97
1392,1993,South Carolina,7.61
1393,1993,South Dakota,7.61
1394,1993,Tennessee,7.61
1395,1993,Texas,7.61
1396,1993,U.S. Virgin Islands,8.32
1397,1993,Utah,7.61
1398,1993,Vermont,7.61
1399,1993,Virginia,7.61
1400,1993,Washington,7.61
1401,1993,West Virginia,7.61
1402,1993,Wisconsin,7.61
1403,1993,Wyoming,7.61
1404,1994,Alabama,7.42
1405,1994,Alaska,8.29
1406,1994,Arizona,7.42
1407,1994,Arkansas,7.42
1408,1994,California,7.42
1409,1994,Colorado,7.42
1410,1994,Connecticut,7.45
1411,1994,Delaware,7.42
1412,1994,District of Columbia,7.42
1413,1994,Florida,7.42
1414,1994,Georgia,7.42
1415,1994,Guam,7.42
1416,1994,Hawaii,9.16
1417,1994,Idaho,7.42
1418,1994,Illinois,7.42
1419,1994,Indiana,7.42
1420,1994,Iowa,8.12
1421,1994,Kansas,7.42
1422,1994,Kentucky,7.42
1423,1994,Louisiana,7.42
1424,1994,Maine,7.42
1425,1994,Maryland,7.42
1426,1994,Massachusetts,7.42
1427,1994,Michigan,7.42
1428,1994,Minnesota,7.42
1429,1994,Mississippi,7.42
1430,1994,Missouri,7.42
1431,1994,Montana,7.42
1432,1994,Nebraska,7.42
1433,1994,Nevada,7.42
1434,1994,New Hampshire,7.42
1435,1994,New Jersey,8.81
1436,1994,New Mexico,7.42
1437,1994,New York,7.42
1438,1994,North Carolina,7.42
1439,1994,North Dakota,7.42
1440,1994,Ohio,7.42
1441,1994,Oklahoma,7.42
1442,1994,Oregon,8.29
1443,1994,Pennsylvania,7.42
1444,1994,Puerto Rico,7.42
1445,1994,Rhode Island,7.77
1446,1994,South Carolina,7.42
1447,1994,South Dakota,7.42
1448,1994,Tennessee,7.42
1449,1994,Texas,7.42
1450,1994,U.S. Virgin Islands,8.12
1451,1994,Utah,7.42
1452,1994,Vermont,7.42
1453,1994,Virginia,7.42
1454,1994,Washington,7.42
1455,1994,West Virginia,7.42
1456,1994,Wisconsin,7.42
1457,1994,Wyoming,7.42
1458,1995,Alabama,7.21
1459,1995,Alaska,8.06
1460,1995,Arizona,7.21
1461,1995,Arkansas,7.21
1462,1995,California,7.21
1463,1995,Colorado,7.21
1464,1995,Connecticut,7.25
1465,1995,Delaware,7.21
1466,1995,District of Columbia,7.21
1467,1995,Florida,7.21
1468,1995,Georgia,7.21
1469,1995,Guam,7.21
1470,1995,Hawaii,8.91
1471,1995,Idaho,7.21
1472,1995,Illinois,7.21
1473,1995,Indiana,7.21
1474,1995,Iowa,7.89
1475,1995,Kansas,7.21
1476,1995,Kentucky,7.21
1477,1995,Louisiana,7.21
1478,1995,Maine,7.21
1479,1995,Maryland,7.21
1480,1995,Massachusetts,7.21
1481,1995,Michigan,7.21
1482,1995,Minnesota,7.21
1483,1995,Mississippi,7.21
1484,1995,Missouri,7.21
1485,1995,Montana,7.21
1486,1995,Nebraska,7.21
1487,1995,Nevada,7.21
1488,1995,New Hampshire,7.21
1489,1995,New Jersey,8.57
1490,1995,New Mexico,7.21
1491,1995,New York,7.21
1492,1995,North Carolina,7.21
1493,1995,North Dakota,7.21
1494,1995,Ohio,7.21
1495,1995,Oklahoma,7.21
1496,1995,Oregon,8.06
1497,1995,Pennsylvania,7.21
1498,1995,Puerto Rico,7.21
1499,1995,Rhode Island,7.55
1500,1995,South Carolina,7.21
1501,1995,South Dakota,7.21
1502,1995,Tennessee,7.21
1503,1995,Texas,7.21
1504,1995,U.S. Virgin Islands,7.89
1505,1995,Utah,7.21
1506,1995,Vermont,7.21
1507,1995,Virginia,7.21
1508,1995,Washington,7.21
1509,1995,West Virginia,7.21
1510,1995,Wisconsin,7.21
1511,1995,Wyoming,7.21
1512,1996,Alabama,7.01
1513,1996,Alaska,7.83
1514,1996,Arizona,7.01
1515,1996,Arkansas,7.01
1516,1996,California,7.01
1517,1996,Colorado,7.01
1518,1996,Connecticut,7.04
1519,1996,Delaware,7.67
1520,1996,District of Columbia,8.65
1521,1996,Florida,7.01
1522,1996,Georgia,7.01
1523,1996,Guam,7.01
1524,1996,Hawaii,8.65
1525,1996,Idaho,7.01
1526,1996,Illinois,7.01
1527,1996,Indiana,7.01
1528,1996,Iowa,7.67
1529,1996,Kansas,7.01
1530,1996,Kentucky,7.01
1531,1996,Louisiana,7.01
1532,1996,Maine,7.01
1533,1996,Maryland,7.01
1534,1996,Massachusetts,7.83
1535,1996,Michigan,7.01
1536,1996,Minnesota,7.01
1537,1996,Mississippi,7.01
1538,1996,Missouri,7.01
1539,1996,Montana,7.01
1540,1996,Nebraska,7.01
1541,1996,Nevada,7.01
1542,1996,New Hampshire,7.01
1543,1996,New Jersey,8.33
1544,1996,New Mexico,7.01
1545,1996,New York,7.01
1546,1996,North Carolina,7.01
1547,1996,North Dakota,7.01
1548,1996,Ohio,7.01
1549,1996,Oklahoma,7.01
1550,1996,Oregon,7.83
1551,1996,Pennsylvania,7.01
1552,1996,Puerto Rico,7.01
1553,1996,Rhode Island,7.34
1554,1996,South Carolina,7.01
1555,1996,South Dakota,7.01
1556,1996,Tennessee,7.01
1557,1996,Texas,7.01
1558,1996,U.S. Virgin Islands,7.67
1559,1996,Utah,7.01
1560,1996,Vermont,7.83
1561,1996,Virginia,7.01
1562,1996,Washington,8.08
1563,1996,West Virginia,7.01
1564,1996,Wisconsin,7.01
1565,1996,Wyoming,7.01
1566,1997,Alabama,7.66
1567,1997,Alaska,8.46
1568,1997,Arizona,7.66
1569,1997,Arkansas,7.66
1570,1997,California,7.66
1571,1997,Colorado,7.66
1572,1997,Connecticut,7.69
1573,1997,Delaware,8.06
1574,1997,District of Columbia,9.27
1575,1997,Florida,7.66
1576,1997,Georgia,7.66
1577,1997,Guam,7.66
1578,1997,Hawaii,8.46
1579,1997,Idaho,7.66
1580,1997,Illinois,7.66
1581,1997,Indiana,7.66
1582,1997,Iowa,7.66
1583,1997,Kansas,7.66
1584,1997,Kentucky,7.66
1585,1997,Louisiana,7.66
1586,1997,Maine,7.66
1587,1997,Maryland,7.66
1588,1997,Massachusetts,8.46
1589,1997,Michigan,7.66
1590,1997,Minnesota,7.66
1591,1997,Mississippi,7.66
1592,1997,Missouri,7.66
1593,1997,Montana,7.66
1594,1997,Nebraska,7.66
1595,1997,Nevada,7.66
1596,1997,New Hampshire,7.66
1597,1997,New Jersey,8.14
1598,1997,New Mexico,7.66
1599,1997,New York,7.66
1600,1997,North Carolina,7.66
1601,1997,North Dakota,7.66
1602,1997,Ohio,7.66
1603,1997,Oklahoma,7.66
1604,1997,Oregon,8.86
1605,1997,Pennsylvania,7.66
1606,1997,Puerto Rico,7.66
1607,1997,Rhode Island,8.3
1608,1997,South Carolina,7.66
1609,1997,South Dakota,7.66
1610,1997,Tennessee,7.66
1611,1997,Texas,7.66
1612,1997,U.S. Virgin Islands,7.66
1613,1997,Utah,7.66
1614,1997,Vermont,8.06
1615,1997,Virginia,7.66
1616,1997,Washington,7.9
1617,1997,West Virginia,7.66
1618,1997,Wisconsin,7.66
1619,1997,Wyoming,7.66
1620,1998,Alabama,8.17
1621,1998,Alaska,8.97
1622,1998,Arizona,8.17
1623,1998,Arkansas,8.17
1624,1998,California,8.17
1625,1998,Colorado,8.17
1626,1998,Connecticut,8.22
1627,1998,Delaware,8.17
1628,1998,District of Columbia,9.76
1629,1998,Florida,8.17
1630,1998,Georgia,8.17
1631,1998,Guam,8.17
1632,1998,Hawaii,8.33
1633,1998,Idaho,8.17
1634,1998,Illinois,8.17
1635,1998,Indiana,8.17
1636,1998,Iowa,8.17
1637,1998,Kansas,8.17
1638,1998,Kentucky,8.17
1639,1998,Louisiana,8.17
1640,1998,Maine,8.17
1641,1998,Maryland,8.17
1642,1998,Massachusetts,8.33
1643,1998,Michigan,8.17
1644,1998,Minnesota,8.17
1645,1998,Mississippi,8.17
1646,1998,Missouri,8.17
1647,1998,Montana,8.17
1648,1998,Nebraska,8.17
1649,1998,Nevada,8.17
1650,1998,New Hampshire,8.17
1651,1998,New Jersey,8.17
1652,1998,New Mexico,8.17
1653,1998,New York,8.17
1654,1998,North Carolina,8.17
1655,1998,North Dakota,8.17
1656,1998,Ohio,8.17
1657,1998,Oklahoma,8.17
1658,1998,Oregon,9.52
1659,1998,Pennsylvania,8.17
1660,1998,Puerto Rico,8.17
1661,1998,Rhode Island,8.17
1662,1998,South Carolina,8.17
1663,1998,South Dakota,8.17
1664,1998,Tennessee,8.17
1665,1998,Texas,8.17
1666,1998,U.S. Virgin Islands,8.17
1667,1998,Utah,8.17
1668,1998,Vermont,8.33
1669,1998,Virginia,8.17
1670,1998,Washington,8.17
1671,1998,West Virginia,8.17
1672,1998,Wisconsin,8.17
1673,1998,Wyoming,8.17
1674,1999,Alabama,8.0
1675,1999,Alaska,8.77
1676,1999,Arizona,8.0
1677,1999,Arkansas,8.0
1678,1999,California,8.0
1679,1999,Colorado,8.0
1680,1999,Connecticut,8.04
1681,1999,Delaware,8.0
1682,1999,District of Columbia,9.55
1683,1999,Florida,8.0
1684,1999,Georgia,8.0
1685,1999,Guam,8.0
1686,1999,Hawaii,8.15
1687,1999,Idaho,8.0
1688,1999,Illinois,8.0
1689,1999,Indiana,8.0
1690,1999,Iowa,8.0
1691,1999,Kansas,8.0
1692,1999,Kentucky,8.0
1693,1999,Louisiana,8.0
1694,1999,Maine,8.0
1695,1999,Maryland,8.0
1696,1999,Massachusetts,8.15
1697,1999,Michigan,8.0
1698,1999,Minnesota,8.0
1699,1999,Mississippi,8.0
1700,1999,Missouri,8.0
1701,1999,Montana,8.0
1702,1999,Nebraska,8.0
1703,1999,Nevada,8.0
1704,1999,New Hampshire,8.0
1705,1999,New Jersey,8.0
1706,1999,New Mexico,8.0
1707,1999,New York,8.0
1708,1999,North Carolina,8.0
1709,1999,North Dakota,8.0
1710,1999,Ohio,8.0
1711,1999,Oklahoma,8.0
1712,1999,Oregon,9.32
1713,1999,Pennsylvania,8.0
1714,1999,Puerto Rico,8.0
1715,1999,Rhode Island,8.0
1716,1999,South Carolina,8.0
1717,1999,South Dakota,8.0
1718,1999,Tennessee,8.0
1719,1999,Texas,8.0
1720,1999,U.S. Virgin Islands,8.0
1721,1999,Utah,8.0
1722,1999,Vermont,8.15
1723,1999,Virginia,8.0
1724,1999,Washington,8.0
1725,1999,West Virginia,8.0
1726,1999,Wisconsin,8.0
1727,1999,Wyoming,8.0
1728,2000,Alabama,7.74
1729,2000,Alaska,8.49
1730,2000,Arizona,7.74
1731,2000,Arkansas,7.74
1732,2000,California,8.64
1733,2000,Colorado,7.74
1734,2000,Connecticut,9.24
1735,2000,Delaware,8.49
1736,2000,District of Columbia,9.24
1737,2000,Florida,7.74
1738,2000,Georgia,7.74
1739,2000,Guam,7.74
1740,2000,Hawaii,7.89
1741,2000,Idaho,7.74
1742,2000,Illinois,7.74
1743,2000,Indiana,7.74
1744,2000,Iowa,7.74
1745,2000,Kansas,7.74
1746,2000,Kentucky,7.74
1747,2000,Louisiana,7.74
1748,2000,Maine,7.74
1749,2000,Maryland,7.74
1750,2000,Massachusetts,9.01
1751,2000,Michigan,7.74
1752,2000,Minnesota,7.74
1753,2000,Mississippi,7.74
1754,2000,Missouri,7.74
1755,2000,Montana,7.74
1756,2000,Nebraska,7.74
1757,2000,Nevada,7.74
1758,2000,New Hampshire,7.74
1759,2000,New Jersey,7.74
1760,2000,New Mexico,7.74
1761,2000,New York,7.74
1762,2000,North Carolina,7.74
1763,2000,North Dakota,7.74
1764,2000,Ohio,7.74
1765,2000,Oklahoma,7.74
1766,2000,Oregon,9.76
1767,2000,Pennsylvania,7.74
1768,2000,Puerto Rico,7.74
1769,2000,Rhode Island,8.49
1770,2000,South Carolina,7.74
1771,2000,South Dakota,7.74
1772,2000,Tennessee,7.74
1773,2000,Texas,7.74
1774,2000,U.S. Virgin Islands,7.74
1775,2000,Utah,7.74
1776,2000,Vermont,8.64
1777,2000,Virginia,7.74
1778,2000,Washington,9.76
1779,2000,West Virginia,7.74
1780,2000,Wisconsin,7.74
1781,2000,Wyoming,7.74
1782,2001,Alabama,7.52
1783,2001,Alaska,8.25
1784,2001,Arizona,7.52
1785,2001,Arkansas,7.52
1786,2001,California,9.13
1787,2001,Colorado,7.52
1788,2001,Connecticut,9.35
1789,2001,Delaware,8.98
1790,2001,District of Columbia,8.98
1791,2001,Florida,7.52
1792,2001,Georgia,7.52
1793,2001,Guam,7.52
1794,2001,Hawaii,7.67
1795,2001,Idaho,7.52
1796,2001,Illinois,7.52
1797,2001,Indiana,7.52
1798,2001,Iowa,7.52
1799,2001,Kansas,7.52
1800,2001,Kentucky,7.52
1801,2001,Louisiana,7.52
1802,2001,Maine,7.52
1803,2001,Maryland,7.52
1804,2001,Massachusetts,9.86
1805,2001,Michigan,7.52
1806,2001,Minnesota,7.52
1807,2001,Mississippi,7.52
1808,2001,Missouri,7.52
1809,2001,Montana,7.52
1810,2001,Nebraska,7.52
1811,2001,Nevada,7.52
1812,2001,New Hampshire,7.52
1813,2001,New Jersey,7.52
1814,2001,New Mexico,7.52
1815,2001,New York,7.52
1816,2001,North Carolina,7.52
1817,2001,North Dakota,7.52
1818,2001,Ohio,7.52
1819,2001,Oklahoma,7.52
1820,2001,Oregon,9.49
1821,2001,Pennsylvania,7.52
1822,2001,Puerto Rico,7.52
1823,2001,Rhode Island,8.98
1824,2001,South Carolina,7.52
1825,2001,South Dakota,7.52
1826,2001,Tennessee,7.52
1827,2001,Texas,7.52
1828,2001,U.S. Virgin Islands,7.52
1829,2001,Utah,7.52
1830,2001,Vermont,9.13
1831,2001,Virginia,7.52
1832,2001,Washington,9.81
1833,2001,West Virginia,7.52
1834,2001,Wisconsin,7.52
1835,2001,Wyoming,7.52
1836,2002,Alabama,7.4
1837,2002,Alaska,8.12
1838,2002,Arizona,7.4
1839,2002,Arkansas,7.4
1840,2002,California,9.71
1841,2002,Colorado,7.4
1842,2002,Connecticut,9.63
1843,2002,Delaware,8.84
1844,2002,District of Columbia,8.84
1845,2002,Florida,7.4
1846,2002,Georgia,7.4
1847,2002,Guam,7.4
1848,2002,Hawaii,8.27
1849,2002,Idaho,7.4
1850,2002,Illinois,7.4
1851,2002,Indiana,7.4
1852,2002,Iowa,7.4
1853,2002,Kansas,7.4
1854,2002,Kentucky,7.4
1855,2002,Louisiana,7.4
1856,2002,Maine,8.27
1857,2002,Maryland,7.4
1858,2002,Massachusetts,9.71
1859,2002,Michigan,7.4
1860,2002,Minnesota,7.4
1861,2002,Mississippi,7.4
1862,2002,Missouri,7.4
1863,2002,Montana,7.4
1864,2002,Nebraska,7.4
1865,2002,Nevada,7.4
1866,2002,New Hampshire,7.4
1867,2002,New Jersey,7.4
1868,2002,New Mexico,7.4
1869,2002,New York,7.4
1870,2002,North Carolina,7.4
1871,2002,North Dakota,7.4
1872,2002,Ohio,7.4
1873,2002,Oklahoma,7.4
1874,2002,Oregon,9.35
1875,2002,Pennsylvania,7.4
1876,2002,Puerto Rico,7.4
1877,2002,Rhode Island,8.84
1878,2002,South Carolina,7.4
1879,2002,South Dakota,7.4
1880,2002,Tennessee,7.4
1881,2002,Texas,7.4
1882,2002,U.S. Virgin Islands,7.4
1883,2002,Utah,7.4
1884,2002,Vermont,8.99
1885,2002,Virginia,7.4
1886,2002,Washington,9.92
1887,2002,West Virginia,7.4
1888,2002,Wisconsin,7.4
1889,2002,Wyoming,7.4
1890,2003,Alabama,7.24
1891,2003,Alaska,10.05
1892,2003,Arizona,7.24
